,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.17454627297612355,0.028220523820295506,0.06784986121756559,0.3029604983790804,0.07450726143920058,0.0678280138974223,0.09026354604443364,0.2851029924386753,0.010304436443659791,0.29038218310800096,0.41088420286997823,0.032100731301169805,0.07901485674658784,0.08065193414270863,0.1428012699400484,0.34553422521826443,0.02852717983502056,0.13432934765817628,0.103576054158433
1,0.0018846260021253974,0.999841542915634,0.002175823828942968,0.00981638537576165,0.021150709549277034,0.18272996216545542,0.009082555816521329,0.09582670924232277,0.10840136665912607,0.01858962213773715,0.003895265455267663,0.051426848195618054,0.11351680210818223,0.002364713869203497,0.03198550656991293,0.010379268023257341,0.006199760816399992,0.09398903692777016,0.012219392567275354
2,0.07366389571678797,0.0021148692009108666,0.9954952242442179,0.06515574167126849,0.07726580781654686,0.007935340724189487,0.03385826670847076,0.037235357605726764,0.00277623261850563,0.006543759919545707,0.00753204773153146,0.0020324611131789937,0.011894120966901964,0.23236696081753758,0.06080932093844661,0.028180929161194822,0.0034894784158788017,0.01354493092227871,0.11733015395438022
3,0.19751647600634284,0.009096448796275337,0.0649166350176773,0.9755698673441723,0.07314136055917089,0.037752153681977325,0.09551264231047761,0.08367918536772401,0.008012766398732588,0.03773469247673142,0.028595371478867492,0.014247693991346483,0.055073522471841836,0.1114527678201556,0.17831065865200993,0.07556926389850821,0.010403465565686632,0.06181233878927383,0.13316084099759115
4,0.0310525406457793,0.02181466388216421,0.07996513852420158,0.07632629952179878,0.9992033164216579,0.06500200902994593,0.27732723470123866,0.06178599984827778,0.016152342482584684,0.012828861665925825,0.006377440594420656,0.013633209049338383,0.18742879625817274,0.09380330814648129,0.09200410723395316,0.029216939104766772,0.006674868875187643,0.04592302213861383,0.3432050320407207
5,0.008047835754429045,0.17890443018508315,0.007936608280928138,0.03893462498455894,0.06162589380365255,0.9989832504181799,0.03900746950826178,0.14064430145730555,0.16047253953911214,0.04379054597550967,0.004441880684628357,0.040019523272695555,0.07965368606744873,0.011527886681987988,0.04703004703887481,0.02586469944976106,0.01204883057925774,0.12042378863164295,0.035664433991014544
6,0.034848684172224816,0.009332329227715305,0.03511903010074037,0.09889569855401904,0.2777770471232627,0.0410825768215488,0.9980213366138452,0.03306303531570056,0.003311805550133492,0.013350504650366087,0.006100884529206725,0.01257581997299211,0.08409398233563063,0.055661672333625865,0.06813348641195742,0.026618251987120256,0.0034316799638821295,0.044064812104655036,0.21624068871166782
7,0.1324757156012957,0.1019177010097288,0.03529125710823539,0.0811718880165102,0.059305402439255916,0.14786401544353253,0.029235479100081244,0.984122075624795,0.08324117995225168,0.08978542436985135,0.16792334313059082,0.02591649025684728,0.0789291665014086,0.05480641666181178,0.08614144398871404,0.15161872479068797,0.02491308599968211,0.13138273911323609,0.06122819839216672
8,0.002093970508940717,0.10920168489364152,0.00283096294601696,0.008121322489577762,0.015796696221885512,0.1650470702134251,0.0032647934848033036,0.07776752734453923,0.9999376427346776,0.0030346049596257324,0.0016415280698645891,0.03073545947762851,0.03324363484545942,0.0028317077745444856,0.01813673477689973,0.004068152184843139,0.0038509713148751575,0.033281437346597345,0.013875578484574786
9,0.018213734327891924,0.02026795955540837,0.0064422669547134,0.04570870459807113,0.012513062044116473,0.04867040025930263,0.013209803988608416,0.10132091176411559,0.003267502185415292,0.9776007658988339,0.255883181217207,0.007352328246975696,0.017281959586019077,0.012006425676181102,0.017864510651253714,0.05357256070609091,0.2232831698576015,0.06896060947528236,0.011335050817222954
